CustomerID,Frequency,Monetary,Recency,TotalRevenue,TotalOrders,TotalItems,UniqueProducts,TenureDays,AvgOrderValue,AvgBasketSize,PurchaseFreqMonthly,CLV,MonthlySpendCV,FavouriteDay,FavouriteHourBin,WeekendShopperRatio,Country,R_Score,F_Score,M_Score,RFM_Score,RF_Score,RFM_Segment,Cluster,Cluster_Name
17438,12,9650.82,4,9650.82,12,515,12,356,804.235,42.916666666666664,1.026067415730337,9902.391937078652,0.7755884714447516,Friday,Evening,0.16666666666666666,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
17439,25,43913.22,23,43913.22,25,1378,25,349,1756.5288,55.12,2.1805157593123212,45961.66476103153,0.5490684507709231,Friday,Morning,0.12,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17440,13,17939.53,7,17939.53,13,835,13,338,1379.9638461538461,64.23076923076923,1.1707692307692308,19387.43052781065,1.3135989992401604,Friday,Afternoon,0.23076923076923078,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17443,8,18101.04,56,18101.04,8,557,8,231,2262.63,69.625,1.0541991341991344,28623.15104415585,0.8014256433497056,Sunday,Afternoon,0.375,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17445,8,7785.42,77,7785.42,8,471,8,291,973.1775,58.875,0.8368384879725087,9772.708651546393,0.7684574339832071,Monday,Morning,0.375,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17447,12,17509.14,9,17509.14,12,764,12,319,1459.095,63.666666666666664,1.1450783699059561,20049.337489655176,1.0857817414643713,Friday,Night,0.08333333333333333,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17448,10,21356.38,77,21356.38,10,752,10,263,2135.638,75.2,1.1574144486692015,29661.819339923954,0.3457941988283522,Friday,Night,0.3,United Kingdom,1,1,3,5,11,At Risk,0,Champions
17449,15,15298.94,7,15298.94,15,815,15,332,1019.9293333333334,54.333333333333336,1.3753012048192772,16832.52049156627,1.1089710744749972,Thursday,Evening,0.13333333333333333,United Kingdom,4,3,2,9,43,Champions,3,Hibernating
17450,27,45464.75,5,45464.75,27,1969,27,346,1683.8796296296296,72.92592592592592,2.3753757225433527,47998.16150289017,0.8287283227329848,Sunday,Night,0.4074074074074074,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17451,25,44930.84,27,44930.84,25,1681,25,342,1797.2335999999998,67.24,2.2251461988304095,47989.29016140351,0.8987480272573058,Friday,Evening,0.2,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17452,13,16876.59,43,16876.59,13,815,13,318,1298.1992307692308,62.69230769230769,1.2444025157232705,19385.788664150943,0.754915979303589,Monday,Morning,0.23076923076923078,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
17454,10,12500.03,21,12500.03,10,589,10,331,1250.0030000000002,58.9,0.9196374622356497,13794.595040483387,0.9354655219529152,Monday,Afternoon,0.2,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17462,9,10759.82,99,10759.82,9,447,9,216,1195.5355555555554,49.666666666666664,1.2683333333333333,18196.051155555553,0.709594407047392,Sunday,Morning,0.4444444444444444,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17463,42,62419.07,4,62419.07,42,2584,42,352,1486.1683333333333,61.523809523809526,3.632045454545455,64773.97127727272,0.8285032726579714,Tuesday,Afternoon,0.30952380952380953,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
17464,15,22239.2,2,22239.2,15,937,15,365,1482.6133333333335,62.46666666666667,1.2509589041095892,22256.260208219184,0.7401075358960114,Saturday,Evening,0.3333333333333333,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17465,12,17149.06,63,17149.06,12,825,12,282,1429.0883333333334,68.75,1.2953191489361702,22213.505804255317,0.5237266631055884,Tuesday,Evening,0.25,United Kingdom,1,2,2,5,12,At Risk,0,Champions
17474,10,18159.6,56,18159.6,10,610,10,312,1815.9599999999998,61.0,0.9756410256410256,21260.700923076918,0.718186451845223,Sunday,Evening,0.5,United Kingdom,1,1,2,4,11,At Risk,3,Hibernating
17477,9,11419.06,43,11419.06,9,620,9,302,1268.7844444444445,68.88888888888889,0.9071523178807946,13811.768996026489,1.326401727138049,Sunday,Morning,0.3333333333333333,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
17478,22,38280.94,22,38280.94,22,1341,22,339,1740.0427272727275,60.95454545454545,1.9754572271386432,41248.559773451336,0.8351976167001386,Monday,Morning,0.36363636363636365,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17479,10,11505.19,3,11505.19,10,411,10,367,1150.519,41.1,0.8294277929155314,11451.26921852861,0.8699217043626609,Tuesday,Night,0.3,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
17483,12,20377.31,4,20377.31,12,772,12,326,1698.1091666666669,64.33333333333333,1.1204907975460123,22832.588333742337,0.7263830621106211,Monday,Afternoon,0.3333333333333333,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
17484,9,19562.66,3,19562.66,9,600,9,244,2173.628888888889,66.66666666666667,1.1227868852459015,29286.264118032785,0.7513436263800888,Sunday,Afternoon,0.3333333333333333,United Kingdom,4,1,3,8,41,Potential Loyalists,3,Hibernating
17485,16,30781.48,26,30781.48,16,973,16,245,1923.8425,60.8125,1.987918367346939,45893.30209959184,0.5285445280426261,Sunday,Night,0.4375,United Kingdom,2,3,4,9,23,Loyal Customers,2,Potential Loyalists
17486,11,16921.46,1,16921.46,11,663,11,351,1538.3145454545454,60.27272727272727,0.953960113960114,17609.88862905983,0.9141158360860203,Thursday,Evening,0.0,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17487,31,45428.11,1,45428.11,31,1861,31,369,1465.4229032258065,60.03225806451613,2.557289972899729,44970.13555772358,0.6346128490527275,Tuesday,Evening,0.25806451612903225,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17488,30,36622.35,1,36622.35,30,1606,30,358,1220.745,53.53333333333333,2.5508379888268156,37367.07264804469,0.7358736009906468,Monday,Afternoon,0.3333333333333333,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17489,36,63378.43,9,63378.43,36,2437,36,348,1760.5119444444445,67.69444444444444,3.1489655172413795,66525.49686896552,0.671137321894356,Thursday,Afternoon,0.3333333333333333,United Kingdom,3,4,4,11,34,Champions,1,At-Risk Customers
17490,9,6248.710000000001,102,6248.710000000001,9,589,9,217,694.3011111111113,65.44444444444444,1.262488479262673,10518.565847004611,0.7502332391716039,Saturday,Afternoon,0.3333333333333333,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17491,13,15463.19,16,15463.19,13,650,13,345,1189.476153846154,50.0,1.1470144927536232,16372.156646956522,0.7393800990889339,Tuesday,Morning,0.23076923076923078,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17493,23,33203.19,11,33203.19,23,1228,23,338,1443.6169565217392,53.391304347826086,2.0713609467455623,35883.0214295858,0.8053256697399591,Friday,Morning,0.2608695652173913,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17494,16,26875.8,2,26875.8,16,841,16,333,1679.7375,52.5625,1.4625825825825827,29481.057729729728,0.4276965857822272,Tuesday,Morning,0.125,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17495,14,15596.4,6,15596.4,14,902,14,361,1114.0285714285715,64.42857142857143,1.1804986149584489,15781.310227146816,0.646857367878418,Monday,Night,0.21428571428571427,United Kingdom,4,3,2,9,43,Champions,3,Hibernating
17502,11,22652.85,12,22652.85,11,732,11,319,2059.35,66.54545454545455,1.0496551724137932,25939.28855172414,0.3379160495923336,Friday,Evening,0.36363636363636365,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17504,26,36275.97,24,36275.97,26,1605,26,341,1395.2296153846155,61.73076923076923,2.3209384164222877,38858.90416891496,0.6838259839080776,Thursday,Night,0.15384615384615385,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17505,13,13046.42,34,13046.42,13,775,13,281,1003.5707692307692,59.61538461538461,1.4082562277580073,16959.417429181496,0.9147626374341081,Saturday,Night,0.46153846153846156,United Kingdom,2,2,1,5,22,Customers Needing Attention,3,Hibernating
17507,9,10397.529999999999,63,10397.529999999999,9,432,9,277,1155.281111111111,48.0,0.9890252707581229,13711.226564620938,0.9644717799211376,Friday,Evening,0.3333333333333333,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17508,13,21865.420000000002,14,21865.420000000002,13,853,13,348,1681.9553846153847,65.61538461538461,1.1371264367816092,22951.1512,0.6976897952547205,Sunday,Morning,0.3076923076923077,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17509,10,13162.81,70,13162.81,10,645,10,292,1316.281,64.5,1.0424657534246575,16466.13437260274,0.972669019807936,Friday,Afternoon,0.3,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17510,28,45417.35,17,45417.35,28,1870,28,304,1622.0482142857143,66.78571428571429,2.803684210526316,54572.53160526315,0.7791300395261624,Wednesday,Morning,0.2857142857142857,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17515,8,15911.789999999999,19,15911.789999999999,8,680,8,349,1988.9737499999999,85.0,0.6977650429799428,16654.036249856734,0.7648846852623153,Sunday,Afternoon,0.625,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17517,9,12815.87,35,12815.87,9,386,9,289,1423.9855555555557,42.888888888888886,0.9479584775086506,16198.550150865056,0.700468249628812,Wednesday,Morning,0.2222222222222222,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17520,23,45913.33,1,45913.33,23,1414,23,367,1996.2317391304348,61.47826086956522,1.9076839237057224,45698.15036076295,0.8631021946416384,Thursday,Afternoon,0.13043478260869565,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17522,15,17052.36,26,17052.36,15,876,15,337,1136.824,58.4,1.3548961424332346,18483.341426706236,1.0017995149057006,Friday,Morning,0.13333333333333333,United Kingdom,2,3,2,7,23,Loyal Customers,3,Hibernating
17524,12,10115.55,36,10115.55,12,574,12,309,842.9625,47.833333333333336,1.1821359223300971,11957.955029126213,0.7811349257871893,Friday,Afternoon,0.25,United Kingdom,2,2,1,5,22,Customers Needing Attention,3,Hibernating
17525,6,11714.95,147,11714.95,6,318,6,92,1952.4916666666668,53.0,1.9852173913043478,46513.444956521744,0.9017938436691101,Thursday,Night,0.16666666666666666,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17528,13,15400.81,11,15400.81,13,716,13,315,1184.6776923076923,55.07692307692308,1.2562539682539684,17859.072624761906,1.0903065893295394,Wednesday,Night,0.15384615384615385,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17530,13,25216.510000000002,2,25216.510000000002,13,904,13,343,1939.7315384615385,69.53846153846153,1.1537026239067056,26854.480387172014,0.8834494866028393,Tuesday,Evening,0.23076923076923078,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
17532,6,8784.699999999999,16,8784.699999999999,6,373,6,288,1464.1166666666666,62.166666666666664,0.6341666666666667,11141.927833333331,0.9178019301219063,Monday,Night,0.16666666666666666,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17540,24,31264.02,19,31264.02,24,1261,24,333,1302.6675,52.541666666666664,2.193873873873874,34294.658335135144,0.519367326662811,Sunday,Night,0.375,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17547,11,15236.32,51,15236.32,11,479,11,317,1385.12,43.54545454545455,1.0562776025236593,17556.85479369085,1.4430300870976533,Monday,Morning,0.09090909090909091,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
17550,5,6938.5199999999995,179,6938.5199999999995,5,298,5,126,1387.704,59.6,1.2079365079365079,20115.099885714284,0.5793995832393058,Monday,Night,0.2,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17555,19,19062.8,42,19062.8,19,843,19,307,1003.3052631578947,44.36842105263158,1.8839087947882738,22681.627309446256,0.9597674205007428,Friday,Morning,0.42105263157894735,United Kingdom,1,4,2,7,14,Can't Lose Them,3,Hibernating
17561,8,9598.4,91,9598.4,8,400,8,267,1199.8,50.0,0.912059925093633,13131.473977528089,0.823460843602687,Friday,Evening,0.125,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17564,12,18411.829999999998,8,18411.829999999998,12,679,12,363,1534.3191666666664,56.583333333333336,1.0062809917355373,18527.474552066116,1.0264786488983124,Thursday,Afternoon,0.25,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17565,9,14653.460000000001,20,14653.460000000001,9,772,9,332,1628.1622222222222,85.77777777777777,0.8251807228915663,16122.33695421687,1.3396051333694494,Saturday,Evening,0.3333333333333333,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17567,10,12057.560000000001,16,12057.560000000001,10,557,10,325,1205.756,55.7,0.9366153846153847,13551.955436307695,0.6058009399805476,Wednesday,Morning,0.2,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17568,18,36615.0,26,36615.0,18,1126,18,294,2034.1666666666667,62.55555555555556,1.863673469387755,45492.26938775511,0.8615336261990462,Thursday,Evening,0.2777777777777778,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17572,11,14256.57,7,14256.57,11,651,11,313,1296.0518181818181,59.18181818181818,1.0697763578274762,16637.827123322684,0.500488822322972,Monday,Morning,0.36363636363636365,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17574,9,12819.08,4,12819.08,9,435,9,217,1424.3422222222223,48.333333333333336,1.262488479262673,21578.587752995394,0.7474216157135897,Wednesday,Evening,0.2222222222222222,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
17578,15,21067.95,2,21067.95,15,817,15,367,1404.53,54.46666666666667,1.244141689373297,20969.21192370572,1.129445323080399,Friday,Night,0.06666666666666667,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17580,9,14642.86,29,14642.86,9,523,9,268,1626.9844444444445,58.111111111111114,1.0222388059701493,19957.999629850747,0.9877265277458412,Monday,Afternoon,0.3333333333333333,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
17581,11,14251.42,4,14251.42,11,496,11,348,1295.5836363636363,45.09090909090909,0.9621839080459771,14959.07671724138,0.7118446025939169,Tuesday,Night,0.09090909090909091,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17582,12,21332.14,49,21332.14,12,819,12,316,1777.6783333333333,68.25,1.1559493670886076,24658.873731645574,0.4965839975317889,Thursday,Afternoon,0.08333333333333333,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
17583,7,10296.869999999999,56,10296.869999999999,7,368,7,313,1470.9814285714285,52.57142857142857,0.6807667731629393,12016.743366134186,0.7364967746831448,Friday,Afternoon,0.14285714285714285,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
17589,9,5784.61,63,5784.61,9,400,9,283,642.7344444444444,44.44444444444444,0.9680565371024735,7466.439366784452,0.7133496569988007,Tuesday,Morning,0.2222222222222222,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17590,31,50602.25,17,50602.25,31,1997,31,350,1632.3306451612902,64.41935483870968,2.6961142857142857,52811.39965714286,0.7010147919578288,Saturday,Evening,0.3225806451612903,United Kingdom,3,4,4,11,34,Champions,1,At-Risk Customers
17592,15,17652.57,47,17652.57,15,965,15,316,1176.838,64.33333333333333,1.4449367088607594,20405.47711898734,0.41751994024477035,Sunday,Night,0.3333333333333333,United Kingdom,1,3,2,6,13,At Risk,3,Hibernating
17593,7,11593.7,39,11593.7,7,511,7,327,1656.2428571428572,73.0,0.6516207951070337,12950.907449541286,0.647301140768114,Wednesday,Morning,0.0,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17594,8,11479.8,116,11479.8,8,483,8,172,1434.975,60.375,1.415813953488372,24379.891534883718,1.5906516340975771,Tuesday,Morning,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17598,12,20450.34,24,20450.34,12,896,12,347,1704.195,74.66666666666667,1.0526801152737753,21527.6662685879,0.5779967778565104,Wednesday,Morning,0.25,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17599,10,13466.25,35,13466.25,10,547,10,326,1346.625,54.7,0.9337423312883436,15088.809202453987,0.9467607821253441,Sunday,Night,0.4,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17600,8,14169.470000000001,18,14169.470000000001,8,474,8,275,1771.1837500000001,59.25,0.8855272727272728,18821.178187636368,1.3615753116667666,Saturday,Morning,0.5,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17609,17,21283.71,17,21283.71,17,970,17,324,1251.9829411764706,57.05882352941177,1.5971604938271604,23995.41231111111,0.8923452026122667,Sunday,Night,0.35294117647058826,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17613,10,22949.36,27,22949.36,10,837,10,336,2294.936,83.7,0.905952380952381,24949.232800000005,0.7707463281231176,Friday,Night,0.1,United Kingdom,2,1,3,6,21,Customers Needing Attention,3,Hibernating
17615,18,28934.44,10,28934.44,18,1148,18,350,1607.4688888888888,63.77777777777778,1.5654857142857144,30197.634980571427,1.0088984865551027,Wednesday,Evening,0.16666666666666666,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17617,18,29408.399999999998,25,29408.399999999998,18,1139,18,344,1633.8,63.27777777777778,1.5927906976744186,31227.617302325583,0.6715999045074287,Thursday,Morning,0.16666666666666666,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17620,9,10970.05,25,10970.05,9,486,9,271,1218.8944444444444,54.0,1.0109225092250924,14786.493963099632,0.662876848503239,Monday,Morning,0.3333333333333333,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17623,59,99790.55,2,99790.55,59,3820,59,364,1691.3652542372881,64.7457627118644,4.933956043956044,100141.46182417581,0.8163403077023036,Thursday,Night,0.1864406779661017,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
17625,52,169957.59,8,169957.59,52,3548,52,364,3268.4151923076925,68.23076923076923,4.348571428571429,170555.2430637363,1.9512206684656452,Friday,Afternoon,0.25,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
17630,12,9929.9,50,9929.9,12,488,12,315,827.4916666666667,40.666666666666664,1.1596190476190478,11514.901180952384,0.7999362072148781,Thursday,Evening,0.25,United Kingdom,1,2,1,4,12,At Risk,3,Hibernating
17635,13,16801.04,13,16801.04,13,695,13,355,1292.3876923076923,53.46153846153846,1.1147042253521129,17287.56025690141,0.7018064172717076,Thursday,Night,0.3076923076923077,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17639,12,16389.23,9,16389.23,12,596,12,348,1365.7691666666667,49.666666666666664,1.049655172413793,17203.04004137931,0.9281594500328736,Wednesday,Evening,0.08333333333333333,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17642,17,22876.04,8,22876.04,17,992,17,361,1345.649411764706,58.35294117647059,1.4334626038781164,23147.257316343494,0.5953699138650669,Thursday,Night,0.29411764705882354,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17644,10,17339.26,13,17339.26,10,718,10,356,1733.926,71.8,0.8550561797752809,17791.249698876403,0.785529638842363,Saturday,Afternoon,0.4,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17645,12,18335.95,12,18335.95,12,689,12,334,1527.9958333333334,57.416666666666664,1.0936526946107785,20053.161125748506,0.7146071947627327,Monday,Night,0.16666666666666666,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
17648,12,15874.539999999999,29,15874.539999999999,12,546,12,340,1322.8783333333333,45.5,1.0743529411764705,17054.85873882353,0.880441036520103,Friday,Night,0.3333333333333333,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
